Transaction,Entry,Exit,Revenue,Gross Revenue,Rate,Type
120458,2019-06-14T15:00:00,2019-06-14T23:00:00,16,18,Weekday,Reserved
120459,2019-06-14T15:00:00,2019-06-14T23:00:00,20,22,Daily,Reserved
120460,2019-06-14T15:00:00,2019-06-14T23:00:00,11,13,Evening,Reserved
120461,2019-06-14T15:00:00,2019-06-14T23:00:00,10.5,12.5,Evening,Reserved
120462,2019-06-14T15:00:00,2019-06-14T18:00:00,10,12,Weekday,Reserved
120463,2019-06-14T15:00:00,2019-06-14T23:00:00,14,16,Weekday,Reserved
120464,2019-06-14T15:00:00,2019-06-16T15:00:00,40,44,Daily,Reserved
120465,2019-06-14T15:00:00,2019-06-15T15:00:00,20,22,Daily,Reserved
120466,2019-06-14T15:00:00,2019-06-14T23:00:00,11,13,Evening,Reserved
120467,2019-06-14T15:00:00,2019-06-14T18:00:00,10,12,Weekday,Reserved
120468,2019-06-14T15:00:00,2019-06-14T23:00:00,11,13,Evening,Reserved
120469,2019-06-14T15:14:00,2019-06-14T17:54:01,38,38,Daily,Walk In
120470,2019-06-14T15:30:00,2019-06-14T18:30:00,10,12,Weekday,Reserved
120471,2019-06-14T15:30:00,2019-06-14T23:30:00,13,15,Weekday,Reserved
120472,2019-06-14T15:30:00,2019-06-14T16:30:00,10,12,Weekday,Reserved
120473,2019-06-14T15:30:00,2019-06-14T18:30:00,10,12,Weekday,Reserved
120474,2019-06-14T15:30:00,2019-06-14T23:30:00,16,18,Weekday,Reserved
120475,2019-06-14T15:30:00,2019-06-16T12:00:00,38,38,Multi-Day,Reserved
120476,2019-06-14T15:30:00,2019-06-14T18:30:00,10,12,Weekday,Reserved
120477,2019-06-14T15:37:00,2019-06-14T16:57:26,0,22,Daily,Walk In
120478,2019-06-14T15:42:00,2019-06-14T16:51:31,0,22,Daily,Walk In
120479,2019-06-14T15:52:00,2019-06-14T16:48:31,0,12,Daily,Walk In
120480,2019-06-14T16:00:00,2019-06-16T11:30:00,38,38,Multi-Day,Reserved
120481,2019-06-14T16:00:00,2019-06-15T00:00:00,11,13,Evening,Reserved
120482,2019-06-14T16:00:00,2019-06-16T16:00:00,40,44,Daily,Reserved
120483,2019-06-14T16:00:00,2019-06-15T00:00:00,11,13,Evening,Reserved
120484,2019-06-14T16:00:00,2019-06-15T00:00:00,11,13,Evening,Reserved
120485,2019-06-14T16:00:00,2019-06-15T00:00:00,11,13,Evening,Reserved
120486,2019-06-14T16:00:00,2019-06-14T19:00:00,10,12,Weekday,Reserved
120487,2019-06-14T16:30:00,2019-06-14T19:30:00,10,12,Weekday,Reserved
120488,2019-06-14T16:30:00,2019-06-15T00:30:00,16,18,Evening,Reserved
120489,2019-06-14T16:30:00,2019-06-15T19:30:00,38,38,Multi-Day,Reserved
120490,2019-06-14T16:30:00,2019-06-14T17:30:00,10,12,Weekday,Reserved
120491,2019-06-14T16:30:00,2019-06-15T00:30:00,11,13,Evening,Reserved
120492,2019-06-14T16:30:00,2019-06-14T19:30:00,10,12,Weekday,Reserved
120493,2019-06-14T16:30:00,2019-06-16T12:00:00,38,38,Multi-Day,Reserved
120494,2019-06-14T16:30:00,2019-06-15T00:30:00,16,18,Evening,Reserved
120495,2019-06-14T16:30:00,2019-06-14T19:30:00,10,12,Weekday,Reserved
120496,2019-06-14T16:30:00,2019-06-15T00:30:00,14,16,Evening,Reserved
120497,2019-06-14T16:30:00,2019-06-15T08:00:00,16,18,Evening,Reserved
120498,2019-06-14T17:00:00,2019-06-15T01:00:00,14,16,Evening,Reserved
120499,2019-06-14T17:00:00,2019-06-14T20:00:00,10,12,Weekday,Reserved
120500,2019-06-14T17:00:00,2019-06-15T01:00:00,11,13,Evening,Reserved
120501,2019-06-14T17:00:00,2019-06-15T01:00:00,11,13,Evening,Reserved
120502,2019-06-14T17:00:00,2019-06-15T08:00:00,18,20,Evening,Reserved
120503,2019-06-14T17:00:00,2019-06-15T01:00:00,18,20,Evening,Reserved
120504,2019-06-14T17:00:00,2019-06-15T01:00:00,11,13,Evening,Reserved
120505,2019-06-14T17:00:00,2019-06-16T15:00:00,38,38,Multi-Day,Reserved
120506,2019-06-14T17:00:00,2019-06-14T20:00:00,10,12,Weekday,Reserved
120507,2019-06-14T17:27:00,2019-06-15T12:30:06,0,38,Daily,Walk In
120508,2019-06-14T17:30:00,2019-06-15T01:30:00,18,20,Evening,Reserved
120509,2019-06-14T17:30:00,2019-06-14T20:30:00,10,12,Weekday,Reserved
120510,2019-06-14T17:30:00,2019-06-15T01:30:00,10.5,12.5,Evening,Reserved
120511,2019-06-14T17:30:00,2019-06-14T20:30:00,10,12,Weekday,Reserved
120512,2019-06-14T17:30:00,2019-06-15T01:30:00,16,18,Evening,Reserved
120513,2019-06-14T17:30:00,2019-06-15T01:30:00,11,13,Evening,Reserved
120514,2019-06-14T17:30:00,2019-06-14T20:30:00,10,12,Weekday,Reserved
120515,2019-06-14T17:30:00,2019-06-15T01:30:00,16,18,Evening,Reserved
120516,2019-06-14T17:30:00,2019-06-15T01:30:00,10.5,12.5,Evening,Reserved
120517,2019-06-14T17:40:00,2019-06-15T11:56:12,0,38,Daily,Walk In
120518,2019-06-14T17:42:00,2019-06-14T18:27:22,0,10,Daily,Walk In
120519,2019-06-14T17:46:00,2019-06-14T19:02:46,0,10,Daily,Walk In
120520,2019-06-14T18:00:00,2019-06-15T02:00:00,16,18,Evening,Reserved
120521,2019-06-14T18:00:00,2019-06-15T02:00:00,14,16,Evening,Reserved
120522,2019-06-14T18:00:00,2019-06-15T02:00:00,11,13,Evening,Reserved
120523,2019-06-14T18:00:00,2019-06-14T21:00:00,10,12,Weekday,Reserved
120524,2019-06-14T18:00:00,2019-06-15T18:00:00,20,22,Daily,Reserved
120525,2019-06-14T18:00:00,2019-06-17T18:00:00,60,66,Daily,Reserved
120526,2019-06-14T18:00:00,2019-06-15T02:00:00,10.5,12.5,Evening,Reserved
120527,2019-06-14T18:00:00,2019-06-15T02:00:00,10.5,12.5,Evening,Reserved
120528,2019-06-14T18:00:00,2019-06-14T19:00:00,10,12,Weekday,Reserved
120529,2019-06-14T18:00:00,2019-06-15T08:00:00,19,21,Evening,Reserved
120530,2019-06-14T18:00:00,2019-06-14T21:00:00,10,12,Weekday,Reserved
120531,2019-06-14T18:08:00,2019-06-14T19:04:46,0,10,Daily,Walk In
120532,2019-06-14T18:11:00,2019-06-14T19:02:52,0,10,Daily,Walk In
120533,2019-06-14T18:30:00,2019-06-15T18:30:00,20,22,Daily,Reserved
120534,2019-06-14T18:33:00,2019-06-14T19:21:21,10,10,Daily,Walk In
120535,2019-06-14T18:45:00,2019-06-15T11:14:32,0,38,Daily,Walk In
120536,2019-06-14T18:47:00,2019-06-14T21:58:21,0,10,Daily,Walk In
120537,2019-06-14T18:54:00,2019-06-15T10:59:51,0,38,Daily,Walk In
120538,2019-06-14T18:57:00,2019-06-15T11:30:36,0,38,Daily,Walk In
120539,2019-06-14T18:58:00,2019-06-14T21:53:56,10,10,Daily,Walk In
120540,2019-06-14T19:00:00,2019-06-15T03:00:00,10.5,12.5,Evening,Reserved
120541,2019-06-14T19:00:00,2019-06-14T21:05:31,0,10,Daily,Walk In
120542,2019-06-14T19:00:00,2019-06-14T22:00:00,10,12,Weekday,Reserved
120543,2019-06-14T19:00:00,2019-06-15T03:00:00,10.5,12.5,Evening,Reserved
120544,2019-06-14T19:00:00,2019-06-16T19:00:00,40,44,Daily,Reserved
120545,2019-06-14T19:12:00,2019-06-14T22:10:12,0,10,Daily,Walk In
120546,2019-06-14T19:23:00,2019-06-14T20:59:52,0,10,Daily,Walk In
120547,2019-06-14T20:00:00,2019-06-16T20:00:00,40,44,Daily,Reserved
120548,2019-06-14T20:00:00,2019-06-15T04:00:00,10.5,12.5,Evening,Reserved
120549,2019-06-14T20:00:00,2019-06-15T20:00:00,20,22,Daily,Reserved
120550,2019-06-14T20:00:00,2019-06-14T23:00:00,10,12,Weekday,Reserved
120551,2019-06-14T20:37:00,2019-06-15T09:31:06,0,32,Daily,Walk In
120552,2019-06-14T20:37:00,2019-06-15T07:08:52,0,10,Daily,Walk In
120553,2019-06-14T20:39:00,2019-06-15T07:20:01,0,10,Daily,Walk In
120554,2019-06-14T20:44:00,2019-06-15T10:01:32,0,38,Daily,Walk In
120555,2019-06-14T21:00:00,2019-06-15T21:00:00,20,22,Daily,Reserved
120556,2019-06-14T21:00:00,2019-06-15T00:00:00,10,12,Weekday,Reserved
120557,2019-06-14T21:00:00,2019-06-15T21:00:00,20,22,Daily,Reserved
120558,2019-06-14T21:29:00,2019-06-15T09:56:51,0,32,Daily,Walk In
120559,2019-06-14T21:39:00,2019-06-15T08:26:51,0,22,Daily,Walk In
120560,2019-06-14T22:00:00,2019-06-15T22:00:00,20,22,Daily,Reserved
120561,2019-06-14T22:00:00,2019-06-15T22:00:00,20,22,Daily,Reserved
120562,2019-06-14T22:30:00,2019-06-15T22:30:00,20,22,Daily,Reserved
120563,2019-06-14T22:30:00,2019-06-16T22:30:00,40,44,Daily,Reserved
120564,2019-06-14T23:00:00,2019-06-15T00:36:42,10,10,Daily,Walk In
120565,2019-06-14T23:30:00,2019-06-16T14:30:00,38,38,Multi-Day,Reserved
120566,2019-06-15T00:00:00,2019-06-16T00:00:00,21.5,23.5,Weekend,Reserved
120567,2019-06-15T00:00:00,2019-06-16T00:00:00,20,22,Daily,Reserved
120568,2019-06-15T00:15:00,2019-06-15T01:15:02,10,10,Daily,Walk In
120569,2019-06-15T00:30:00,2019-06-15T08:30:00,11,13,Weekend,Reserved
120570,2019-06-15T00:33:00,2019-06-15T09:54:41,0,32,Daily,Walk In
120571,2019-06-15T00:41:00,2019-06-15T07:22:26,0,10,Daily,Walk In
120572,2019-06-15T01:00:00,2019-06-16T01:00:00,20,22,Daily,Reserved
120573,2019-06-15T02:30:00,2019-06-16T02:30:00,20,22,Weekend,Reserved
120574,2019-06-15T05:00:00,2019-06-16T05:00:00,20,22,Weekend,Reserved
120575,2019-06-15T05:00:00,2019-06-16T05:00:00,20,22,Daily,Reserved
120576,2019-06-15T05:00:00,2019-06-15T13:00:00,16,18,Weekend,Reserved
120577,2019-06-15T05:00:00,2019-06-16T05:00:00,21.5,23.5,Weekend,Reserved
120578,2019-06-15T05:00:00,2019-06-16T05:00:00,21.5,23.5,Weekend,Reserved
120579,2019-06-15T05:20:00,2019-06-15T11:57:06,0,38,Daily,Walk In
120580,2019-06-15T05:52:00,2019-06-15T14:24:52,0,38,Daily,Walk In
120581,2019-06-15T05:55:00,2019-06-16T07:55:56,0,60,Daily,Walk In
120582,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120583,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Weekend,Reserved
120584,2019-06-15T06:00:00,2019-06-15T20:00:00,21.5,23.5,Weekend,Reserved
120585,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120586,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120587,2019-06-15T06:00:00,2019-06-15T16:00:00,16,16,Weekend,Reserved
120588,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120589,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120590,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120591,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120592,2019-06-15T06:00:00,2019-06-16T06:00:00,21.5,23.5,Weekend,Reserved
120593,2019-06-15T06:00:00,2019-06-16T06:00:00,21.5,23.5,Weekend,Reserved
120594,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Weekend,Reserved
120595,2019-06-15T06:00:00,2019-06-16T06:00:00,21.5,23.5,Weekend,Reserved
120596,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120597,2019-06-15T06:00:00,2019-06-16T06:00:00,20,22,Daily,Reserved
120598,2019-06-15T06:16:00,2019-06-15T09:25:16,0,38,Daily,Walk In
120599,2019-06-15T06:30:00,2019-06-16T06:30:00,20,22,Weekend,Reserved
120600,2019-06-15T06:30:00,2019-06-16T06:30:00,20,22,Weekend,Reserved
120601,2019-06-15T06:30:00,2019-06-16T06:30:00,20,22,Daily,Reserved
120602,2019-06-15T06:30:00,2019-06-15T14:30:00,11,13,Weekend,Reserved
120603,2019-06-15T06:30:00,2019-06-15T14:30:00,11,13,Weekend,Reserved
120604,2019-06-15T06:30:00,2019-06-15T14:30:00,16,18,Weekend,Reserved
120605,2019-06-15T06:30:00,2019-06-16T06:30:00,20,22,Daily,Reserved
120606,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120607,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120608,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120609,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120610,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120611,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120612,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Weekend,Reserved
120613,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120614,2019-06-15T07:00:00,2019-06-15T15:00:00,11,13,Weekend,Reserved
120615,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120616,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120617,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120618,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Weekend,Reserved
120619,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120620,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120621,2019-06-15T07:00:00,2019-06-17T07:00:00,40,44,Daily,Reserved
120622,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120623,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120624,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120625,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Weekend,Reserved
120626,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Weekend,Reserved
120627,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Weekend,Reserved
120628,2019-06-15T07:00:00,2019-06-15T23:00:00,20,19,Daily,Reserved
120629,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120630,2019-06-15T07:00:00,2019-06-16T07:00:00,21.5,23.5,Weekend,Reserved
120631,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120632,2019-06-15T07:00:00,2019-06-16T07:00:00,21.5,23.5,Weekend,Reserved
120633,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Weekend,Reserved
120634,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Weekend,Reserved
120635,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Weekend,Reserved
120636,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120637,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120638,2019-06-15T07:00:00,2019-06-16T07:00:00,20,22,Daily,Reserved
120639,2019-06-15T07:00:00,2019-06-16T07:00:00,21.5,23.5,Weekend,Reserved
120640,2019-06-15T07:00:00,2019-06-15T19:00:00,17.5,19.5,Weekend,Reserved
120641,2019-06-15T07:30:00,2019-06-16T07:30:00,21.5,23.5,Weekend,Reserved
120642,2019-06-15T07:30:00,2019-06-16T07:30:00,20,22,Daily,Reserved
120643,2019-06-15T07:30:00,2019-06-16T07:30:00,21.5,23.5,Weekend,Reserved
120644,2019-06-15T07:30:00,2019-06-16T07:30:00,20,22,Daily,Reserved
120645,2019-06-15T07:30:00,2019-06-16T07:30:00,21.5,23.5,Weekend,Reserved
120646,2019-06-15T07:30:00,2019-06-16T07:30:00,21.5,23.5,Weekend,Reserved
120647,2019-06-15T07:30:00,2019-06-16T07:30:00,21.5,23.5,Weekend,Reserved
120648,2019-06-15T07:30:00,2019-06-16T07:30:00,20,22,Daily,Reserved
120649,2019-06-15T07:30:00,2019-06-16T07:30:00,20,22,Weekend,Reserved
120650,2019-06-15T07:30:00,2019-06-16T07:30:00,20,22,Weekend,Reserved
120651,2019-06-15T07:30:00,2019-06-15T19:30:00,17.5,19.5,Weekend,Reserved
120652,2019-06-15T07:30:00,2019-06-16T07:30:00,20,22,Daily,Reserved
120653,2019-06-15T07:30:00,2019-06-16T07:30:00,21.5,23.5,Weekend,Reserved
120654,2019-06-15T07:30:00,2019-06-16T07:30:00,20,22,Daily,Reserved
120655,2019-06-15T07:54:00,2019-06-15T12:59:26,0,38,Daily,Walk In
120656,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120657,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120658,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120659,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120660,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120661,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120662,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120663,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120664,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120665,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120666,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120667,2019-06-15T08:00:00,2019-06-16T08:00:00,21.5,23.5,Weekend,Reserved
120668,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120669,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120670,2019-06-15T08:00:00,2019-06-16T08:00:00,21.5,23.5,Weekend,Reserved
120671,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120672,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120673,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120674,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120675,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120676,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120677,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120678,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120679,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120680,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120681,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120682,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120683,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120684,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120685,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120686,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120687,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120688,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120689,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120690,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120691,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120692,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120693,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120694,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120695,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120696,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120697,2019-06-15T08:00:00,2019-06-16T08:00:00,21.5,23.5,Weekend,Reserved
120698,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120699,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120700,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120701,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120702,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120703,2019-06-15T08:00:00,2019-06-15T20:00:00,17.5,19.5,Weekend,Reserved
120704,2019-06-15T08:00:00,2019-06-15T20:00:00,16,18,Weekend,Reserved
120705,2019-06-15T08:00:00,2019-06-16T08:00:00,21.5,23.5,Weekend,Reserved
120706,2019-06-15T08:00:00,2019-06-15T16:00:00,11,13,Weekend,Reserved
120707,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120708,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120709,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120710,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120711,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120712,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120713,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120714,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120715,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120716,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120717,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120718,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120719,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120720,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120721,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120722,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120723,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120724,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120725,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120726,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120727,2019-06-15T08:00:00,2019-06-15T16:00:00,16,18,Weekend,Reserved
120728,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120729,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120730,2019-06-15T08:00:00,2019-06-16T08:00:00,21.5,23.5,Weekend,Reserved
120731,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120732,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120733,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120734,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120735,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120736,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120737,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120738,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120739,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120740,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120741,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120742,2019-06-15T08:00:00,2019-06-15T20:00:00,17.5,19.5,Weekend,Reserved
120743,2019-06-15T08:00:00,2019-06-15T16:00:00,11,13,Weekend,Reserved
120744,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120745,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120746,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120747,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120748,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120749,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120750,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120751,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120752,2019-06-15T08:00:00,2019-06-16T08:00:00,21.5,23.5,Weekend,Reserved
120753,2019-06-15T08:00:00,2019-06-16T08:00:00,21.5,23.5,Weekend,Reserved
120754,2019-06-15T08:00:00,2019-06-15T16:00:00,11,13,Weekend,Reserved
120755,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120756,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Weekend,Reserved
120757,2019-06-15T08:00:00,2019-06-15T20:00:00,13,15,Event,Reserved
120758,2019-06-15T08:00:00,2019-06-16T08:00:00,20,22,Daily,Reserved
120759,2019-06-15T08:00:00,2019-06-16T08:00:00,21.5,23.5,Weekend,Reserved
120760,2019-06-15T08:01:00,2019-06-15T14:23:01,0,38,Daily,Walk In
120761,2019-06-15T08:05:00,2019-06-15T13:07:41,0,38,Daily,Walk In
120762,2019-06-15T08:30:00,2019-06-16T08:30:00,21.5,23.5,Weekend,Reserved
120763,2019-06-15T08:30:00,2019-06-15T20:30:00,17.5,19.5,Weekend,Reserved
120764,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Weekend,Reserved
120765,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Weekend,Reserved
120766,2019-06-15T08:30:00,2019-06-15T20:30:00,16,18,Weekend,Reserved
120767,2019-06-15T08:30:00,2019-06-16T08:30:00,21.5,23.5,Weekend,Reserved
120768,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Weekend,Reserved
120769,2019-06-15T08:30:00,2019-06-15T16:30:00,11,13,Weekend,Reserved
120770,2019-06-15T08:30:00,2019-06-15T20:30:00,16,18,Weekend,Reserved
120771,2019-06-15T08:30:00,2019-06-16T08:30:00,21.5,23.5,Weekend,Reserved
120772,2019-06-15T08:30:00,2019-06-15T16:30:00,11,13,Weekend,Reserved
120773,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Daily,Reserved
120774,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Daily,Reserved
120775,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Daily,Reserved
120776,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Daily,Reserved
120777,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Weekend,Reserved
120778,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Weekend,Reserved
120779,2019-06-15T08:30:00,2019-06-16T08:30:00,20,22,Daily,Reserved
120780,2019-06-15T08:30:00,2019-06-15T20:30:00,16,18,Weekend,Reserved
